"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"experiment5"
"03/14/2026 10:20:54:841 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-14","15","-14","15"
"[run number]","Q","F","world-width","world-height","[step]","event-count","interaction-count","interaction-rate","unique-cultures","number-of-regions"
"2","10","5","20","20","75","7500000","453373","0.06044973333333333","10","22"
"3","10","5","20","20","79","7900000","222670","0.02818607594936709","8","8"
"1","10","5","20","20","77","7700000","316190","0.041063636363636365","7","9"
"2","10","5","20","20","76","7600000","456669","0.060088026315789474","10","16"
"3","10","5","20","20","80","8000000","223193","0.027899125","8","8"
"1","10","5","20","20","78","7800000","317336","0.04068410256410256","7","9"
"2","10","5","20","20","77","7700000","459710","0.0597025974025974","10","14"
"3","10","5","20","20","81","8100000","223673","0.02761395061728395","8","11"
"1","10","5","20","20","79","7900000","318653","0.04033582278481013","7","9"
"2","10","5","20","20","78","7800000","462689","0.05931910256410256","9","17"
"3","10","5","20","20","82","8200000","223736","0.02728487804878049","7","7"
"4","10","5","20","20","0","0","0","0","899","900"
"1","10","5","20","20","80","8000000","319481","0.039935125","7","8"
"2","10","5","20","20","79","7900000","465174","0.058882784810126584","9","17"
"4","10","5","20","20","1","100000","8747","0.08747","459","481"
"1","10","5","20","20","81","8100000","320218","0.03953308641975309","7","8"
"2","10","5","20","20","80","8000000","467442","0.05843025","9","16"
"4","10","5","20","20","2","200000","19381","0.096905","341","395"
"1","10","5","20","20","82","8200000","321064","0.039154146341463414","7","7"
"2","10","5","20","20","81","8100000","469498","0.05796271604938272","8","11"
"4","10","5","20","20","3","300000","31073","0.10357666666666666","254","291"
"1","10","5","20","20","83","8300000","321743","0.03876421686746988","7","8"
"2","10","5","20","20","82","8200000","471338","0.05748024390243903","7","11"
"1","10","5","20","20","84","8400000","322523","0.038395595238095236","7","7"
"4","10","5","20","20","4","400000","42454","0.106135","226","277"
"2","10","5","20","20","83","8300000","473134","0.05700409638554217","7","10"
"1","10","5","20","20","85","8500000","323303","0.03803564705882353","7","9"
"2","10","5","20","20","84","8400000","474692","0.056510952380952384","6","6"
"4","10","5","20","20","5","500000","53490","0.10698","188","245"
"1","10","5","20","20","86","8600000","324091","0.037685","7","7"
"2","10","5","20","20","85","8500000","476051","0.056006","4","5"
"4","10","5","20","20","6","600000","65080","0.10846666666666667","170","234"
"1","10","5","20","20","87","8700000","324859","0.037340114942528736","7","7"
"2","10","5","20","20","86","8600000","477156","0.05548325581395349","4","6"
"4","10","5","20","20","7","700000","75638","0.10805428571428571","134","190"
"1","10","5","20","20","88","8800000","325580","0.03699772727272727","7","7"
"2","10","5","20","20","87","8700000","478288","0.054975632183908045","4","6"
"4","10","5","20","20","8","800000","85823","0.10727875","134","187"
"1","10","5","20","20","89","8900000","326248","0.036657078651685396","7","8"
"2","10","5","20","20","88","8800000","479423","0.05447988636363636","4","6"
"4","10","5","20","20","9","900000","95950","0.10661111111111111","118","171"
"1","10","5","20","20","90","9000000","327149","0.03634988888888889","7","8"
"2","10","5","20","20","89","8900000","480278","0.0539638202247191","4","4"
"1","10","5","20","20","91","9100000","327832","0.036025494505494506","7","8"
"4","10","5","20","20","10","1000000","105745","0.105745","118","164"
"2","10","5","20","20","90","9000000","480962","0.05344022222222222","4","6"
"1","10","5","20","20","92","9200000","328510","0.03570760869565218","7","9"
"2","10","5","20","20","91","9100000","481852","0.05295076923076923","4","7"
"4","10","5","20","20","11","1100000","114522","0.10411090909090909","92","124"
"1","10","5","20","20","93","9300000","329210","0.03539892473118279","7","8"
"2","10","5","20","20","92","9200000","482448","0.05244","4","4"
"4","10","5","20","20","12","1200000","122864","0.10238666666666667","98","151"
"1","10","5","20","20","94","9400000","329749","0.03507968085106383","7","7"
"2","10","5","20","20","93","9300000","483123","0.05194870967741935","4","4"
"4","10","5","20","20","13","1300000","130384","0.10029538461538462","70","95"
"1","10","5","20","20","95","9500000","330406","0.03477957894736842","7","8"
"2","10","5","20","20","94","9400000","483927","0.05148159574468085","4","4"
"4","10","5","20","20","14","1400000","137992","0.09856571428571428","87","134"
"1","10","5","20","20","96","9600000","330978","0.034476875","7","7"
"2","10","5","20","20","95","9500000","484686","0.05101957894736842","4","5"
"4","10","5","20","20","15","1500000","145221","0.096814","79","111"
"1","10","5","20","20","97","9700000","331712","0.03419711340206186","7","7"
"2","10","5","20","20","96","9600000","485497","0.05057260416666667","4","5"
"4","10","5","20","20","16","1600000","152671","0.095419375","83","130"
"1","10","5","20","20","98","9800000","332352","0.0339134693877551","7","7"
"2","10","5","20","20","97","9700000","486188","0.050122474226804124","4","5"
"1","10","5","20","20","99","9900000","332896","0.033625858585858585","7","7"
"2","10","5","20","20","98","9800000","486982","0.049692040816326534","4","5"
"4","10","5","20","20","17","1700000","160460","0.09438823529411765","82","135"
