"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"table1_replication"
"03/13/2026 16:12:38:164 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-14","15","-14","15"
"[run number]","Q","F","world-width","world-height","[step]","event-count","interaction-count","interaction-rate","unique-cultures","number-of-regions"
"1","5","3","30","30","57","5700000","133427","0.023408245614035088","10","17"
"3","5","3","30","30","57","5700000","139261","0.024431754385964913","5","11"
"2","5","3","30","30","57","5700000","110984","0.019470877192982457","10","12"
"1","5","3","30","30","58","5800000","134864","0.023252413793103447","9","13"
"3","5","3","30","30","58","5800000","140820","0.024279310344827585","5","11"
"2","5","3","30","30","58","5800000","111720","0.019262068965517243","9","12"
"1","5","3","30","30","59","5900000","136131","0.023073050847457626","8","12"
"3","5","3","30","30","59","5900000","142492","0.024151186440677964","5","6"
"2","5","3","30","30","59","5900000","112566","0.01907898305084746","9","13"
"1","5","3","30","30","60","6000000","137363","0.022893833333333332","8","12"
"3","5","3","30","30","60","6000000","144019","0.024003166666666666","5","9"
"2","5","3","30","30","60","6000000","113448","0.018908","10","12"
"1","5","3","30","30","61","6100000","138639","0.022727704918032787","8","13"
"3","5","3","30","30","61","6100000","145638","0.023875081967213115","5","11"
"2","5","3","30","30","61","6100000","114211","0.01872311475409836","10","12"
"1","5","3","30","30","62","6200000","139785","0.022545967741935485","8","13"
"3","5","3","30","30","62","6200000","147249","0.02374983870967742","5","11"
"2","5","3","30","30","62","6200000","114904","0.018532903225806453","9","11"
"1","5","3","30","30","63","6300000","140959","0.022374444444444443","8","12"
"3","5","3","30","30","63","6300000","148711","0.023604920634920635","4","10"
"2","5","3","30","30","63","6300000","115794","0.01838","10","15"
"1","5","3","30","30","64","6400000","142328","0.02223875","8","12"
"3","5","3","30","30","64","6400000","150164","0.023463125","5","13"
"2","5","3","30","30","64","6400000","116645","0.01822578125","10","13"
"1","5","3","30","30","65","6500000","143612","0.022094153846153847","8","11"
"3","5","3","30","30","65","6500000","151655","0.023331538461538463","5","14"
"2","5","3","30","30","65","6500000","117396","0.01806092307692308","9","13"
"1","5","3","30","30","66","6600000","144710","0.021925757575757574","8","10"
"3","5","3","30","30","66","6600000","153019","0.02318469696969697","5","9"
"2","5","3","30","30","66","6600000","118076","0.01789030303030303","10","14"
"1","5","3","30","30","67","6700000","145812","0.021762985074626866","7","9"
"3","5","3","30","30","67","6700000","154351","0.023037462686567166","5","7"
"2","5","3","30","30","67","6700000","118718","0.01771910447761194","9","11"
"1","5","3","30","30","68","6800000","146870","0.021598529411764707","8","10"
"3","5","3","30","30","68","6800000","155611","0.022883970588235294","5","11"
"2","5","3","30","30","68","6800000","119549","0.017580735294117647","9","12"
"1","5","3","30","30","69","6900000","147849","0.021427391304347825","6","7"
"3","5","3","30","30","69","6900000","156944","0.022745507246376813","5","13"
"1","5","3","30","30","70","7000000","148743","0.021249","6","7"
"2","5","3","30","30","69","6900000","120245","0.0174268115942029","10","10"
"3","5","3","30","30","70","7000000","158370","0.022624285714285715","5","7"
"1","5","3","30","30","71","7100000","149585","0.021068309859154928","6","7"
"2","5","3","30","30","70","7000000","120906","0.017272285714285716","9","13"
"3","5","3","30","30","71","7100000","159773","0.022503239436619717","4","9"
"1","5","3","30","30","72","7200000","150387","0.020887083333333334","6","9"
"2","5","3","30","30","71","7100000","121684","0.017138591549295774","9","9"
"3","5","3","30","30","72","7200000","161206","0.02238972222222222","4","6"
"1","5","3","30","30","73","7300000","151268","0.02072164383561644","6","8"
"2","5","3","30","30","72","7200000","122537","0.01701902777777778","9","12"
"3","5","3","30","30","73","7300000","162681","0.022285068493150685","4","11"
"1","5","3","30","30","74","7400000","151954","0.020534324324324324","6","8"
"3","5","3","30","30","74","7400000","164047","0.022168513513513514","4","8"
"2","5","3","30","30","73","7300000","123425","0.016907534246575342","9","10"
"1","5","3","30","30","75","7500000","152579","0.020343866666666665","6","9"
"3","5","3","30","30","75","7500000","165037","0.022004933333333334","3","5"
"2","5","3","30","30","74","7400000","124230","0.016787837837837837","10","12"
"1","5","3","30","30","76","7600000","153071","0.02014092105263158","6","9"
"3","5","3","30","30","76","7600000","166093","0.021854342105263158","3","7"
"2","5","3","30","30","75","7500000","125032","0.016670933333333332","10","14"
"1","5","3","30","30","77","7700000","153434","0.019926493506493507","6","8"
"3","5","3","30","30","77","7700000","166993","0.021687402597402598","3","4"
"2","5","3","30","30","76","7600000","125805","0.016553289473684212","10","11"
"1","5","3","30","30","78","7800000","153787","0.01971628205128205","6","8"
"3","5","3","30","30","78","7800000","168018","0.02154076923076923","3","8"
"2","5","3","30","30","77","7700000","126678","0.016451688311688313","9","11"
"1","5","3","30","30","79","7900000","154188","0.01951746835443038","6","7"
"3","5","3","30","30","79","7900000","168830","0.021370886075949367","3","5"
"2","5","3","30","30","78","7800000","127550","0.016352564102564103","9","11"
"1","5","3","30","30","80","8000000","154556","0.0193195","6","7"
"3","5","3","30","30","80","8000000","169714","0.02121425","3","4"
"2","5","3","30","30","79","7900000","128254","0.016234683544303796","10","14"
"1","5","3","30","30","81","8100000","154770","0.019107407407407406","6","7"
"3","5","3","30","30","81","8100000","170657","0.021068765432098766","3","5"
"2","5","3","30","30","80","8000000","129005","0.016125625","9","11"
"1","5","3","30","30","82","8200000","154989","0.01890109756097561","6","7"
"3","5","3","30","30","82","8200000","171532","0.020918536585365854","3","5"
"2","5","3","30","30","81","8100000","129667","0.01600827160493827","9","9"
"1","5","3","30","30","83","8300000","155209","0.01869987951807229","6","7"
"3","5","3","30","30","83","8300000","172224","0.02074987951807229","3","5"
"2","5","3","30","30","82","8200000","130379","0.01589987804878049","9","11"
"1","5","3","30","30","84","8400000","155509","0.01851297619047619","6","8"
"3","5","3","30","30","84","8400000","172721","0.020562023809523808","3","4"
"2","5","3","30","30","83","8300000","131087","0.015793614457831326","9","11"
"1","5","3","30","30","85","8500000","155622","0.018308470588235294","5","6"
"4","5","3","30","30","0","0","0","0","125","880"
"3","5","3","30","30","85","8500000","173116","0.02036658823529412","3","4"
"2","5","3","30","30","84","8400000","131827","0.015693690476190476","10","11"
"3","5","3","30","30","86","8600000","173456","0.020169302325581395","3","4"
"4","5","3","30","30","1","100000","7162","0.07162","99","233"
"2","5","3","30","30","85","8500000","132556","0.015594823529411765","10","11"
"3","5","3","30","30","87","8700000","173835","0.01998103448275862","3","5"
"4","5","3","30","30","2","200000","13874","0.06937","77","158"
"2","5","3","30","30","86","8600000","133265","0.01549593023255814","10","12"
"3","5","3","30","30","88","8800000","174222","0.019797954545454546","3","4"
"4","5","3","30","30","3","300000","20204","0.06734666666666667","56","97"
"2","5","3","30","30","87","8700000","133977","0.015399655172413793","10","12"
"3","5","3","30","30","89","8900000","174473","0.01960370786516854","3","5"
"2","5","3","30","30","88","8800000","134672","0.015303636363636363","9","9"
"4","5","3","30","30","4","400000","25028","0.06257","43","80"
"3","5","3","30","30","90","9000000","174541","0.019393444444444446","2","3"
"5","5","3","30","30","0","0","0","0","125","884"
"2","5","3","30","30","89","8900000","135486","0.015223146067415731","9","9"
"4","5","3","30","30","5","500000","29401","0.058802","37","66"
"5","5","3","30","30","1","100000","6672","0.06672","102","246"
"2","5","3","30","30","90","9000000","136340","0.015148888888888889","10","11"
"4","5","3","30","30","6","600000","33783","0.056305","32","56"
"5","5","3","30","30","2","200000","12829","0.064145","79","185"
"2","5","3","30","30","91","9100000","137107","0.015066703296703296","9","10"
"4","5","3","30","30","7","700000","37581","0.05368714285714286","34","51"
"5","5","3","30","30","3","300000","19016","0.06338666666666666","61","118"
"2","5","3","30","30","92","9200000","137933","0.014992717391304347","9","9"
"4","5","3","30","30","8","800000","41130","0.0514125","26","42"
"2","5","3","30","30","93","9300000","138660","0.014909677419354839","10","13"
"5","5","3","30","30","4","400000","24205","0.0605125","60","95"
"4","5","3","30","30","9","900000","44276","0.049195555555555555","27","41"
"2","5","3","30","30","94","9400000","139305","0.01481968085106383","10","11"
"5","5","3","30","30","5","500000","29427","0.058854","48","82"
"4","5","3","30","30","10","1000000","47282","0.047282","27","43"
"2","5","3","30","30","95","9500000","139987","0.014735473684210526","9","9"
"5","5","3","30","30","6","600000","34386","0.05731","42","87"
"4","5","3","30","30","11","1100000","50146","0.045587272727272726","25","36"
"2","5","3","30","30","96","9600000","140775","0.0146640625","9","9"
"5","5","3","30","30","7","700000","39100","0.055857142857142855","41","66"
"4","5","3","30","30","12","1200000","53113","0.04426083333333333","21","30"
"2","5","3","30","30","97","9700000","141629","0.014600927835051547","9","10"
"5","5","3","30","30","8","800000","43361","0.05420125","37","57"
"4","5","3","30","30","13","1300000","55992","0.04307076923076923","22","40"
"2","5","3","30","30","98","9800000","142358","0.014526326530612244","9","10"
"5","5","3","30","30","9","900000","47030","0.052255555555555555","31","48"
"4","5","3","30","30","14","1400000","58955","0.042110714285714286","22","31"
"2","5","3","30","30","99","9900000","143198","0.014464444444444445","9","11"
"5","5","3","30","30","10","1000000","50643","0.050643","36","61"
"4","5","3","30","30","15","1500000","61961","0.041307333333333335","18","32"
"2","5","3","30","30","100","10000000","144046","0.0144046","9","12"
"5","5","3","30","30","11","1100000","54108","0.04918909090909091","32","46"
"4","5","3","30","30","16","1600000","65135","0.040709375","20","41"
"2","5","3","30","30","101","10100000","145003","0.014356732673267326","9","13"
"5","5","3","30","30","12","1200000","57274","0.04772833333333333","29","43"
"4","5","3","30","30","17","1700000","67879","0.03992882352941177","17","27"
