"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"table1_replication"
"03/13/2026 16:30:37:781 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-14","15","-14","15"
"[run number]","Q","F","world-width","world-height","[step]","event-count","interaction-count","interaction-rate","unique-cultures","number-of-regions"
"4","5","3","30","30","5","500000","31828","0.063656","41","73"
"5","5","3","30","30","3","300000","20753","0.06917666666666666","72","122"
"3","5","3","30","30","63","6300000","79444","0.01261015873015873","6","6"
"5","5","3","30","30","4","400000","26250","0.065625","57","93"
"4","5","3","30","30","6","600000","36761","0.061268333333333334","39","61"
"3","5","3","30","30","64","6400000","79768","0.01246375","6","6"
"5","5","3","30","30","5","500000","31646","0.063292","45","77"
"4","5","3","30","30","7","700000","41995","0.05999285714285714","38","67"
"3","5","3","30","30","65","6500000","80059","0.01231676923076923","6","7"
"5","5","3","30","30","6","600000","36886","0.061476666666666666","42","76"
"4","5","3","30","30","8","800000","46765","0.05845625","31","58"
"3","5","3","30","30","66","6600000","80388","0.01218","6","8"
"5","5","3","30","30","7","700000","41409","0.059155714285714284","35","51"
"4","5","3","30","30","9","900000","51237","0.05693","25","44"
"3","5","3","30","30","67","6700000","80635","0.012035074626865672","6","6"
"4","5","3","30","30","10","1000000","55274","0.055274","22","35"
"5","5","3","30","30","8","800000","45733","0.05716625","35","58"
"3","5","3","30","30","68","6800000","80911","0.011898676470588235","6","7"
"5","5","3","30","30","9","900000","50052","0.055613333333333334","34","61"
"4","5","3","30","30","11","1100000","59012","0.053647272727272724","23","38"
"3","5","3","30","30","69","6900000","81255","0.011776086956521738","6","7"
"5","5","3","30","30","10","1000000","54930","0.05493","32","61"
"4","5","3","30","30","12","1200000","62583","0.0521525","21","39"
"3","5","3","30","30","70","7000000","81530","0.011647142857142858","6","6"
"4","5","3","30","30","13","1300000","65540","0.05041538461538462","17","27"
"5","5","3","30","30","11","1100000","59610","0.05419090909090909","25","60"
"3","5","3","30","30","71","7100000","81832","0.011525633802816902","6","7"
"4","5","3","30","30","14","1400000","68446","0.04889","18","32"
"5","5","3","30","30","12","1200000","63919","0.05326583333333333","24","45"
"3","5","3","30","30","72","7200000","82167","0.011412083333333333","6","6"
"4","5","3","30","30","15","1500000","71329","0.04755266666666667","17","28"
"5","5","3","30","30","13","1300000","67783","0.052140769230769234","22","43"
"3","5","3","30","30","73","7300000","82463","0.011296301369863013","6","6"
"4","5","3","30","30","16","1600000","73941","0.046213125","16","32"
"5","5","3","30","30","14","1400000","71511","0.051079285714285716","21","42"
"3","5","3","30","30","74","7400000","82789","0.011187702702702702","6","6"
"4","5","3","30","30","17","1700000","76618","0.045069411764705886","17","25"
"5","5","3","30","30","15","1500000","75306","0.050204","19","39"
"3","5","3","30","30","75","7500000","83075","0.011076666666666667","6","6"
"5","5","3","30","30","16","1600000","78543","0.049089375","19","41"
"4","5","3","30","30","18","1800000","79461","0.044145","19","27"
"3","5","3","30","30","76","7600000","83389","0.010972236842105264","6","6"
"5","5","3","30","30","17","1700000","81854","0.048149411764705885","18","34"
"4","5","3","30","30","19","1900000","82361","0.043347894736842106","15","19"
"3","5","3","30","30","77","7700000","83712","0.010871688311688311","6","7"
"5","5","3","30","30","18","1800000","85070","0.04726111111111111","15","32"
"4","5","3","30","30","20","2000000","84822","0.042411","11","19"
"3","5","3","30","30","78","7800000","83975","0.01076602564102564","6","6"
"5","5","3","30","30","19","1900000","88252","0.046448421052631576","15","36"
"4","5","3","30","30","21","2100000","87068","0.04146095238095238","10","20"
"3","5","3","30","30","79","7900000","84274","0.01066759493670886","6","6"
"5","5","3","30","30","20","2000000","91225","0.0456125","16","28"
"4","5","3","30","30","22","2200000","89308","0.04059454545454545","10","12"
"3","5","3","30","30","80","8000000","84624","0.010578","6","6"
"5","5","3","30","30","21","2100000","93939","0.044732857142857144","15","26"
"4","5","3","30","30","23","2300000","91268","0.03968173913043478","10","17"
"3","5","3","30","30","81","8100000","84852","0.010475555555555556","6","6"
"5","5","3","30","30","22","2200000","96664","0.04393818181818182","18","23"
"4","5","3","30","30","24","2400000","93300","0.038875","8","11"
"3","5","3","30","30","82","8200000","85043","0.010371097560975609","6","6"
"5","5","3","30","30","23","2300000","98961","0.043026521739130436","15","29"
"4","5","3","30","30","25","2500000","94918","0.0379672","7","12"
"3","5","3","30","30","83","8300000","85258","0.010272048192771084","6","6"
"5","5","3","30","30","24","2400000","100604","0.041918333333333335","12","13"
"4","5","3","30","30","26","2600000","96582","0.03714692307692308","7","9"
"3","5","3","30","30","84","8400000","85499","0.010178452380952382","6","6"
"5","5","3","30","30","25","2500000","101786","0.0407144","8","11"
"4","5","3","30","30","27","2700000","98147","0.03635074074074074","7","9"
"3","5","3","30","30","85","8500000","85721","0.010084823529411764","6","6"
"5","5","3","30","30","26","2600000","102542","0.03943923076923077","8","9"
"4","5","3","30","30","28","2800000","99796","0.035641428571428574","7","11"
"3","5","3","30","30","86","8600000","85975","0.009997093023255814","6","6"
"5","5","3","30","30","27","2700000","103522","0.03834148148148148","8","9"
"4","5","3","30","30","29","2900000","101475","0.03499137931034483","7","8"
"3","5","3","30","30","87","8700000","86199","0.009907931034482759","6","6"
"5","5","3","30","30","28","2800000","104431","0.03729678571428571","8","10"
"4","5","3","30","30","30","3000000","103342","0.03444733333333334","7","10"
"3","5","3","30","30","88","8800000","86436","0.009822272727272728","6","6"
"5","5","3","30","30","29","2900000","105142","0.03625586206896552","7","8"
"3","5","3","30","30","89","8900000","86650","0.009735955056179775","6","7"
"4","5","3","30","30","31","3100000","105248","0.033950967741935484","7","9"
"5","5","3","30","30","30","3000000","105765","0.035255","7","7"
"3","5","3","30","30","90","9000000","86906","0.009656222222222222","6","6"
"4","5","3","30","30","32","3200000","106929","0.0334153125","7","10"
"5","5","3","30","30","31","3100000","106448","0.03433806451612903","7","9"
"3","5","3","30","30","91","9100000","87183","0.009580549450549451","6","7"
"4","5","3","30","30","33","3300000","108430","0.03285757575757576","7","13"
"5","5","3","30","30","32","3200000","107219","0.0335059375","7","10"
"3","5","3","30","30","92","9200000","87455","0.009505978260869566","6","6"
"4","5","3","30","30","34","3400000","109981","0.03234735294117647","7","11"
"5","5","3","30","30","33","3300000","107907","0.03269909090909091","7","9"
"3","5","3","30","30","93","9300000","87733","0.009433655913978494","6","7"
"5","5","3","30","30","34","3400000","108483","0.03190676470588235","7","8"
"4","5","3","30","30","35","3500000","111621","0.03189171428571429","7","14"
"3","5","3","30","30","94","9400000","88044","0.009366382978723404","6","6"
"5","5","3","30","30","35","3500000","108836","0.031096","7","8"
"4","5","3","30","30","36","3600000","113118","0.03142166666666667","7","11"
"5","5","3","30","30","36","3600000","109122","0.030311666666666667","7","8"
"3","5","3","30","30","95","9500000","88298","0.009294526315789474","6","6"
"4","5","3","30","30","37","3700000","114729","0.031007837837837837","7","8"
"5","5","3","30","30","37","3700000","109145","0.029498648648648648","5","5"
"6","5","3","30","30","0","0","0","0","125","888"
"3","5","3","30","30","96","9600000","88530","0.009221875","6","8"
"4","5","3","30","30","38","3800000","116284","0.03060105263157895","7","10"
"3","5","3","30","30","97","9700000","88763","0.00915082474226804","6","6"
"6","5","3","30","30","1","100000","6979","0.06979","101","225"
"4","5","3","30","30","39","3900000","117900","0.03023076923076923","7","12"
"3","5","3","30","30","98","9800000","88986","0.009080204081632653","6","6"
"6","5","3","30","30","2","200000","14235","0.071175","75","157"
"4","5","3","30","30","40","4000000","119512","0.029878","7","11"
"3","5","3","30","30","99","9900000","89266","0.009016767676767677","6","10"
"6","5","3","30","30","3","300000","20456","0.06818666666666667","54","106"
"4","5","3","30","30","41","4100000","121137","0.02954560975609756","7","9"
"3","5","3","30","30","100","10000000","89574","0.0089574","6","6"
"4","5","3","30","30","42","4200000","122721","0.029219285714285715","7","15"
"6","5","3","30","30","4","400000","26061","0.0651525","41","65"
"3","5","3","30","30","101","10100000","89833","0.008894356435643564","6","6"
"4","5","3","30","30","43","4300000","124437","0.028938837209302324","7","9"
"6","5","3","30","30","5","500000","30791","0.061582","28","53"
"3","5","3","30","30","102","10200000","90142","0.008837450980392157","6","7"
"4","5","3","30","30","44","4400000","126044","0.028646363636363636","7","10"
"6","5","3","30","30","6","600000","35114","0.05852333333333333","30","56"
"3","5","3","30","30","103","10300000","90453","0.008781844660194174","6","6"
"4","5","3","30","30","45","4500000","127809","0.028402","7","9"
"6","5","3","30","30","7","700000","39382","0.05626","30","64"
"3","5","3","30","30","104","10400000","90766","0.0087275","6","6"
"4","5","3","30","30","46","4600000","129535","0.02815978260869565","7","12"
"6","5","3","30","30","8","800000","43161","0.05395125","24","41"
"3","5","3","30","30","105","10500000","91141","0.008680095238095238","6","6"
"4","5","3","30","30","47","4700000","131126","0.027899148936170213","7","12"
"6","5","3","30","30","9","900000","46802","0.05200222222222222","24","47"
"3","5","3","30","30","106","10600000","91435","0.008625943396226415","6","6"
"4","5","3","30","30","48","4800000","132730","0.027652083333333334","7","9"
"6","5","3","30","30","10","1000000","50396","0.050396","16","37"
"3","5","3","30","30","107","10700000","91704","0.008570467289719627","6","6"
"4","5","3","30","30","49","4900000","134175","0.02738265306122449","7","12"
"6","5","3","30","30","11","1100000","54138","0.049216363636363634","14","34"
"3","5","3","30","30","108","10800000","91936","0.008512592592592592","6","6"
"4","5","3","30","30","50","5000000","135567","0.0271134","7","9"
"6","5","3","30","30","12","1200000","57720","0.0481","15","35"
"3","5","3","30","30","109","10900000","92186","0.00845743119266055","6","6"
"4","5","3","30","30","51","5100000","136628","0.026789803921568628","6","7"
"6","5","3","30","30","13","1300000","61070","0.046976923076923076","13","26"
"3","5","3","30","30","110","11000000","92532","0.008412","6","7"
"4","5","3","30","30","52","5200000","137703","0.026481346153846154","6","10"
"6","5","3","30","30","14","1400000","64324","0.045945714285714284","14","28"
"3","5","3","30","30","111","11100000","92813","0.00836153153153153","6","7"
"4","5","3","30","30","53","5300000","138886","0.026204905660377358","6","7"
"6","5","3","30","30","15","1500000","67496","0.044997333333333334","11","21"
"3","5","3","30","30","112","11200000","93124","0.008314642857142857","6","6"
"4","5","3","30","30","54","5400000","140080","0.02594074074074074","6","11"
"6","5","3","30","30","16","1600000","70252","0.0439075","11","33"
"3","5","3","30","30","113","11300000","93381","0.008263805309734513","6","6"
"4","5","3","30","30","55","5500000","141004","0.025637090909090908","6","7"
"6","5","3","30","30","17","1700000","72208","0.042475294117647056","8","15"
"3","5","3","30","30","114","11400000","93614","0.008211754385964913","6","7"
"4","5","3","30","30","56","5600000","141849","0.025330178571428573","6","8"
"6","5","3","30","30","18","1800000","73694","0.04094111111111111","7","11"
"3","5","3","30","30","115","11500000","93915","0.008166521739130435","6","6"
"4","5","3","30","30","57","5700000","142640","0.025024561403508772","6","9"
"6","5","3","30","30","19","1900000","75203","0.039580526315789476","7","10"
"3","5","3","30","30","116","11600000","94155","0.008116810344827587","6","6"
"4","5","3","30","30","58","5800000","143104","0.024673103448275863","5","7"
"6","5","3","30","30","20","2000000","76703","0.0383515","7","10"
"3","5","3","30","30","117","11700000","94457","0.008073247863247862","6","6"
"4","5","3","30","30","59","5900000","143342","0.024295254237288136","4","5"
"6","5","3","30","30","21","2100000","78133","0.037206190476190476","7","13"
"7","5","3","30","30","0","0","0","0","125","885"
"3","5","3","30","30","118","11800000","94749","0.008029576271186441","6","7"
"6","5","3","30","30","22","2200000","79201","0.036000454545454544","6","8"
"7","5","3","30","30","1","100000","7553","0.07553","91","234"
"3","5","3","30","30","119","11900000","94939","0.007978067226890756","6","6"
"6","5","3","30","30","23","2300000","79944","0.03475826086956522","6","9"
"7","5","3","30","30","2","200000","14237","0.071185","71","136"
"3","5","3","30","30","120","12000000","95183","0.007931916666666667","6","7"
"6","5","3","30","30","24","2400000","80187","0.03341125","4","5"
"8","5","3","30","30","0","0","0","0","125","893"
"7","5","3","30","30","3","300000","19808","0.06602666666666666","61","113"
"3","5","3","30","30","121","12100000","95377","0.007882396694214876","6","6"
"8","5","3","30","30","1","100000","7307","0.07307","93","195"
"3","5","3","30","30","122","12200000","95577","0.007834180327868853","6","6"
"7","5","3","30","30","4","400000","25625","0.0640625","53","96"
"8","5","3","30","30","2","200000","13364","0.06682","73","124"
"3","5","3","30","30","123","12300000","95822","0.00779040650406504","6","6"
"7","5","3","30","30","5","500000","30679","0.061358","51","86"
"8","5","3","30","30","3","300000","18780","0.0626","51","86"
"3","5","3","30","30","124","12400000","96067","0.00774733870967742","6","6"
"7","5","3","30","30","6","600000","35592","0.05932","39","72"
"8","5","3","30","30","4","400000","22981","0.0574525","35","62"
"3","5","3","30","30","125","12500000","96383","0.00771064","6","9"
"7","5","3","30","30","7","700000","40083","0.057261428571428574","36","77"
"8","5","3","30","30","5","500000","26528","0.053056","36","47"
"3","5","3","30","30","126","12600000","96671","0.007672301587301587","6","7"
"7","5","3","30","30","8","800000","44158","0.0551975","29","60"
"8","5","3","30","30","6","600000","30475","0.050791666666666666","35","56"
"3","5","3","30","30","127","12700000","96902","0.007630078740157481","6","6"
"7","5","3","30","30","9","900000","47481","0.05275666666666667","29","47"
"8","5","3","30","30","7","700000","34352","0.049074285714285716","30","55"
"3","5","3","30","30","128","12800000","97217","0.007595078125","6","6"
"7","5","3","30","30","10","1000000","50837","0.050837","29","47"
"3","5","3","30","30","129","12900000","97521","0.007559767441860465","6","6"
"8","5","3","30","30","8","800000","38196","0.047745","30","45"
"7","5","3","30","30","11","1100000","54381","0.049437272727272726","24","41"
"3","5","3","30","30","130","13000000","97820","0.007524615384615385","6","6"
"8","5","3","30","30","9","900000","41430","0.046033333333333336","25","39"
"7","5","3","30","30","12","1200000","58074","0.048395","31","58"
"3","5","3","30","30","131","13100000","98164","0.007493435114503817","6","6"
"8","5","3","30","30","10","1000000","44448","0.044448","22","34"
"7","5","3","30","30","13","1300000","62069","0.04774538461538461","28","52"
"3","5","3","30","30","132","13200000","98432","0.007456969696969697","6","9"
