"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"stubborn_sweep"
"03/22/2026 11:01:42:953 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","9","0","9"
"[run number]","epsilon","Q","max-ticks","use-stubborn?","stability-window","F","alpha","stubborn-fraction","grid-size","[step]","interaction-rate","number-of-regions","unique-cultures","active-links","event-count","interaction-count"
"47","0.002","10","35000000","true","10","5","0","0.2","5","18","0.027565555555555555","11","11","8","1800000","49618"
"50","0.002","10","35000000","true","10","5","0","0.2","5","0","0","25","25","15","0","0"
"48","0.002","10","35000000","true","10","5","0","0.2","5","13","0.058414615384615384","11","11","15","1300000","75939"
"51","0.002","10","35000000","true","10","5","0","0.2","5","0","0","25","25","15","0","0"
"49","0.002","10","35000000","true","10","5","0","0.2","5","13","0.04472","9","9","11","1300000","58136"
"50","0.002","10","35000000","true","10","5","0","0.2","5","1","0.01747","8","8","6","100000","1747"
"51","0.002","10","35000000","true","10","5","0","0.2","5","1","0.0277","8","8","8","100000","2770"
"49","0.002","10","35000000","true","10","5","0","0.2","5","14","0.045725714285714286","8","8","10","1400000","64016"
"51","0.002","10","35000000","true","10","5","0","0.2","5","2","0.023065","6","6","3","200000","4613"
"50","0.002","10","35000000","true","10","5","0","0.2","5","2","0.02424","7","7","6","200000","4848"
"51","0.002","10","35000000","true","10","5","0","0.2","5","3","0.022096666666666667","12","8","15","300000","6629"
"49","0.002","10","35000000","true","10","5","0","0.2","5","15","0.04661066666666667","11","11","17","1500000","69916"
"50","0.002","10","35000000","true","10","5","0","0.2","5","3","0.024873333333333334","7","7","5","300000","7462"
"51","0.002","10","35000000","true","10","5","0","0.2","5","4","0.02213","9","9","9","400000","8852"
"50","0.002","10","35000000","true","10","5","0","0.2","5","4","0.0234775","8","8","8","400000","9391"
"49","0.002","10","35000000","true","10","5","0","0.2","5","16","0.04738","14","13","18","1600000","75808"
"51","0.002","10","35000000","true","10","5","0","0.2","5","5","0.022792","13","11","15","500000","11396"
"50","0.002","10","35000000","true","10","5","0","0.2","5","5","0.025216","6","6","4","500000","12608"
"49","0.002","10","35000000","true","10","5","0","0.2","5","17","0.04783058823529412","10","10","13","1700000","81312"
"51","0.002","10","35000000","true","10","5","0","0.2","5","6","0.022816666666666666","7","7","5","600000","13690"
"50","0.002","10","35000000","true","10","5","0","0.2","5","6","0.025815","7","7","5","600000","15489"
"49","0.002","10","35000000","true","10","5","0","0.2","5","18","0.04845222222222222","12","12","17","1800000","87214"
"51","0.002","10","35000000","true","10","5","0","0.2","5","7","0.023405714285714287","7","7","7","700000","16384"
"50","0.002","10","35000000","true","10","5","0","0.2","5","7","0.02573","8","8","7","700000","18011"
"49","0.002","10","35000000","true","10","5","0","0.2","5","19","0.049367894736842104","9","9","11","1900000","93799"
"51","0.002","10","35000000","true","10","5","0","0.2","5","8","0.0233375","7","7","5","800000","18670"
"50","0.002","10","35000000","true","10","5","0","0.2","5","8","0.0252275","8","8","6","800000","20182"
"49","0.002","10","35000000","true","10","5","0","0.2","5","20","0.0497985","10","10","13","2000000","99597"
"52","0.002","10","35000000","true","10","5","0","0.2","5","0","0","25","25","17","0","0"
"51","0.002","10","35000000","true","10","5","0","0.2","5","9","0.023196666666666668","8","8","7","900000","20877"
"50","0.002","10","35000000","true","10","5","0","0.2","5","9","0.027516666666666665","7","7","9","900000","24765"
"52","0.002","10","35000000","true","10","5","0","0.2","5","1","0.02772","11","11","7","100000","2772"
"51","0.002","10","35000000","true","10","5","0","0.2","5","10","0.023013","7","7","5","1000000","23013"
"52","0.002","10","35000000","true","10","5","0","0.2","5","2","0.027155","11","11","7","200000","5431"
"50","0.002","10","35000000","true","10","5","0","0.2","5","10","0.032284","13","11","25","1000000","32284"
"51","0.002","10","35000000","true","10","5","0","0.2","5","11","0.022862727272727274","8","8","8","1100000","25149"
"52","0.002","10","35000000","true","10","5","0","0.2","5","3","0.026693333333333333","10","10","7","300000","8008"
"50","0.002","10","35000000","true","10","5","0","0.2","5","11","0.03660636363636364","10","9","17","1100000","40267"
"51","0.002","10","35000000","true","10","5","0","0.2","5","12","0.022663333333333334","9","9","10","1200000","27196"
"52","0.002","10","35000000","true","10","5","0","0.2","5","4","0.0256125","9","9","3","400000","10245"
"50","0.002","10","35000000","true","10","5","0","0.2","5","12","0.03634833333333334","6","6","7","1200000","43618"
"51","0.002","10","35000000","true","10","5","0","0.2","5","13","0.02259923076923077","6","6","3","1300000","29379"
"53","0.002","10","35000000","true","10","5","0","0.2","5","0","0","25","25","17","0","0"
"52","0.002","10","35000000","true","10","5","0","0.2","5","5","0.025296","13","13","10","500000","12648"
"50","0.002","10","35000000","true","10","5","0","0.2","5","13","0.03467","8","8","9","1300000","45071"
"53","0.002","10","35000000","true","10","5","0","0.2","5","1","0.03266","10","10","12","100000","3266"
"52","0.002","10","35000000","true","10","5","0","0.2","5","6","0.024865","12","11","8","600000","14919"
"52","0.002","10","35000000","true","10","5","0","0.2","5","7","0.024625714285714286","12","11","8","700000","17238"
"50","0.002","10","35000000","true","10","5","0","0.2","5","14","0.03366285714285714","5","5","3","1400000","47128"
"53","0.002","10","35000000","true","10","5","0","0.2","5","2","0.03342","10","10","11","200000","6684"
"52","0.002","10","35000000","true","10","5","0","0.2","5","8","0.02422875","11","11","7","800000","19383"
"53","0.002","10","35000000","true","10","5","0","0.2","5","3","0.03219333333333333","11","10","11","300000","9658"
"50","0.002","10","35000000","true","10","5","0","0.2","5","15","0.032404","5","5","3","1500000","48606"
"52","0.002","10","35000000","true","10","5","0","0.2","5","9","0.024533333333333334","14","13","9","900000","22080"
"53","0.002","10","35000000","true","10","5","0","0.2","5","4","0.0324475","8","8","7","400000","12979"
"50","0.002","10","35000000","true","10","5","0","0.2","5","16","0.0319275","8","8","15","1600000","51084"
"52","0.002","10","35000000","true","10","5","0","0.2","5","10","0.024517","11","11","5","1000000","24517"
"53","0.002","10","35000000","true","10","5","0","0.2","5","5","0.03232","9","9","7","500000","16160"
"50","0.002","10","35000000","true","10","5","0","0.2","5","17","0.03224588235294118","6","6","6","1700000","54818"
"52","0.002","10","35000000","true","10","5","0","0.2","5","11","0.02449181818181818","11","10","8","1100000","26941"
"53","0.002","10","35000000","true","10","5","0","0.2","5","6","0.03151166666666667","9","9","9","600000","18907"
"50","0.002","10","35000000","true","10","5","0","0.2","5","18","0.03307388888888889","6","6","5","1800000","59533"
"52","0.002","10","35000000","true","10","5","0","0.2","5","12","0.024529166666666668","14","14","11","1200000","29435"
"54","0.002","10","35000000","true","10","5","0","0.2","5","0","0","25","25","16","0","0"
"53","0.002","10","35000000","true","10","5","0","0.2","5","7","0.031222857142857142","12","12","14","700000","21856"
"50","0.002","10","35000000","true","10","5","0","0.2","5","19","0.03218736842105263","7","7","8","1900000","61156"
"54","0.002","10","35000000","true","10","5","0","0.2","5","1","0.00386","5","5","0","100000","386"
"53","0.002","10","35000000","true","10","5","0","0.2","5","8","0.03100375","10","10","12","800000","24803"
"54","0.002","10","35000000","true","10","5","0","0.2","5","2","0.00193","5","5","0","200000","386"
"50","0.002","10","35000000","true","10","5","0","0.2","5","20","0.031644","6","6","5","2000000","63288"
"53","0.002","10","35000000","true","10","5","0","0.2","5","9","0.030856666666666668","10","9","11","900000","27771"
"54","0.002","10","35000000","true","10","5","0","0.2","5","3","0.0012866666666666666","5","5","0","300000","386"
"50","0.002","10","35000000","true","10","5","0","0.2","5","21","0.031336190476190476","5","5","4","2100000","65806"
"53","0.002","10","35000000","true","10","5","0","0.2","5","10","0.030929","11","11","12","1000000","30929"
"54","0.002","10","35000000","true","10","5","0","0.2","5","4","9.65E-4","5","5","0","400000","386"
"50","0.002","10","35000000","true","10","5","0","0.2","5","22","0.03104590909090909","5","5","3","2200000","68301"
"55","0.002","10","35000000","true","10","5","0","0.2","5","0","0","25","25","18","0","0"
"53","0.002","10","35000000","true","10","5","0","0.2","5","11","0.031172727272727272","9","9","9","1100000","34290"
"54","0.002","10","35000000","true","10","5","0","0.2","5","5","7.72E-4","5","5","0","500000","386"
"55","0.002","10","35000000","true","10","5","0","0.2","5","1","0.01371","9","9","1","100000","1371"
"53","0.002","10","35000000","true","10","5","0","0.2","5","12","0.031171666666666667","8","8","7","1200000","37406"
"56","0.002","10","35000000","true","10","5","0","0.2","5","0","0","25","25","18","0","0"
"54","0.002","10","35000000","true","10","5","0","0.2","5","6","6.433333333333333E-4","5","5","0","600000","386"
"55","0.002","10","35000000","true","10","5","0","0.2","5","2","0.01126","11","11","3","200000","2252"
"54","0.002","10","35000000","true","10","5","0","0.2","5","7","5.514285714285714E-4","5","5","0","700000","386"
"56","0.002","10","35000000","true","10","5","0","0.2","5","1","0.05124","9","9","15","100000","5124"
"55","0.002","10","35000000","true","10","5","0","0.2","5","3","0.01227","10","10","2","300000","3681"
"54","0.002","10","35000000","true","10","5","0","0.2","5","8","4.825E-4","5","5","0","800000","386"
"55","0.002","10","35000000","true","10","5","0","0.2","5","4","0.0122675","10","10","2","400000","4907"
"56","0.002","10","35000000","true","10","5","0","0.2","5","2","0.050645","6","6","6","200000","10129"
"54","0.002","10","35000000","true","10","5","0","0.2","5","9","4.2888888888888886E-4","5","5","0","900000","386"
"55","0.002","10","35000000","true","10","5","0","0.2","5","5","0.01241","10","10","3","500000","6205"
"56","0.002","10","35000000","true","10","5","0","0.2","5","3","0.05056666666666667","7","7","12","300000","15170"
"54","0.002","10","35000000","true","10","5","0","0.2","5","10","3.86E-4","5","5","0","1000000","386"
"55","0.002","10","35000000","true","10","5","0","0.2","5","6","0.012633333333333333","12","11","5","600000","7580"
"54","0.002","10","35000000","true","10","5","0","0.2","5","11","3.509090909090909E-4","5","5","0","1100000","386"
"56","0.002","10","35000000","true","10","5","0","0.2","5","4","0.0516275","7","7","10","400000","20651"
"55","0.002","10","35000000","true","10","5","0","0.2","5","7","0.012538571428571428","10","10","2","700000","8777"
"54","0.002","10","35000000","true","10","5","0","0.2","5","12","3.2166666666666666E-4","5","5","0","1200000","386"
"57","0.002","10","35000000","true","10","5","0","0.2","5","0","0","25","25","21","0","0"
"55","0.002","10","35000000","true","10","5","0","0.2","5","8","0.01309125","10","10","2","800000","10473"
"56","0.002","10","35000000","true","10","5","0","0.2","5","5","0.050918","6","6","6","500000","25459"
"57","0.002","10","35000000","true","10","5","0","0.2","5","1","0.01069","8","8","2","100000","1069"
"55","0.002","10","35000000","true","10","5","0","0.2","5","9","0.013067777777777777","12","12","5","900000","11761"
"56","0.002","10","35000000","true","10","5","0","0.2","5","6","0.050861666666666666","9","7","14","600000","30517"
"55","0.002","10","35000000","true","10","5","0","0.2","5","10","0.012944","12","12","5","1000000","12944"
"57","0.002","10","35000000","true","10","5","0","0.2","5","2","0.01007","9","9","4","200000","2014"
"56","0.002","10","35000000","true","10","5","0","0.2","5","7","0.05038714285714286","5","5","4","700000","35271"
"55","0.002","10","35000000","true","10","5","0","0.2","5","11","0.012978181818181818","10","10","2","1100000","14276"
"57","0.002","10","35000000","true","10","5","0","0.2","5","3","0.009506666666666667","8","8","2","300000","2852"
"55","0.002","10","35000000","true","10","5","0","0.2","5","12","0.012915833333333333","10","10","2","1200000","15499"
"57","0.002","10","35000000","true","10","5","0","0.2","5","4","0.0095875","9","9","4","400000","3835"
"56","0.002","10","35000000","true","10","5","0","0.2","5","8","0.05017375","12","11","17","800000","40139"
"55","0.002","10","35000000","true","10","5","0","0.2","5","13","0.01296076923076923","9","9","1","1300000","16849"
"58","0.002","10","35000000","true","10","5","0","0.2","5","0","0","25","25","15","0","0"
"57","0.002","10","35000000","true","10","5","0","0.2","5","5","0.009386","9","9","3","500000","4693"
"56","0.002","10","35000000","true","10","5","0","0.2","5","9","0.050834444444444446","8","7","13","900000","45751"
"58","0.002","10","35000000","true","10","5","0","0.2","5","1","9.7E-4","13","13","1","100000","97"
"57","0.002","10","35000000","true","10","5","0","0.2","5","6","0.009461666666666667","8","8","2","600000","5677"
"58","0.002","10","35000000","true","10","5","0","0.2","5","2","4.85E-4","13","13","1","200000","97"
"56","0.002","10","35000000","true","10","5","0","0.2","5","10","0.050937","6","6","6","1000000","50937"
"57","0.002","10","35000000","true","10","5","0","0.2","5","7","0.009531428571428571","8","8","2","700000","6672"
"58","0.002","10","35000000","true","10","5","0","0.2","5","3","3.2333333333333335E-4","13","13","1","300000","97"
"57","0.002","10","35000000","true","10","5","0","0.2","5","8","0.00941375","9","9","3","800000","7531"
"56","0.002","10","35000000","true","10","5","0","0.2","5","11","0.05091909090909091","11","9","17","1100000","56011"
"58","0.002","10","35000000","true","10","5","0","0.2","5","4","2.425E-4","13","13","1","400000","97"
"57","0.002","10","35000000","true","10","5","0","0.2","5","9","0.00959","9","9","3","900000","8631"
"58","0.002","10","35000000","true","10","5","0","0.2","5","5","1.94E-4","13","13","1","500000","97"
"56","0.002","10","35000000","true","10","5","0","0.2","5","12","0.0503325","8","8","12","1200000","60399"
"59","0.002","10","35000000","true","10","5","0","0.2","5","0","0","25","25","18","0","0"
"57","0.002","10","35000000","true","10","5","0","0.2","5","10","0.009716","10","10","5","1000000","9716"
"58","0.002","10","35000000","true","10","5","0","0.2","5","6","1.6166666666666668E-4","13","13","1","600000","97"
"59","0.002","10","35000000","true","10","5","0","0.2","5","1","0.03311","10","10","6","100000","3311"
